product_id,category,discounted_price,actual_price,discount_percentage,rating,rating_count,Sales_volume,revenue,discount_effectiveness,inventory_performance,NormalizedSalesVolume,NormalizedRevenue,NormalizedInventoryPerformance
B08LKS3LSP,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,345,999,0.65,3.7,1097,4058.9001,1400320.5,0.6546546547,19076.832,0.002160504986,0.00,0.00
B08LPJZSSW,Electronics|Cameras&Photography|Accessories|Tripods&Monopods|TripodLegs,399,995,0.6,3.9,21372,83350.805,3.33E+07,0.5989949749,408418.94,0.04436665731,0.00,0.04
B08LT9BMPP,Computers&Accessories|Accessories&Peripherals|PCGamingPeripherals|GamingMice,1495,1995,0.25,4.5,10541,47434.5,7.09E+07,0.2506265664,260889.75,0.02524882881,0.01,0.03
B08LVVTGZK,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|SandwichMakers,929,1300,0.29,3.9,1672,6520.8003,6057823.5,0.2853846154,31951.924,0.003470945629,0.00,0.00
B08LW31NQ6,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice",1439,2890,0.5,4.5,4099,18445.5,2.65E+07,0.5020761246,101450.25,0.00981832362,0.00,0.01
B08M66K48D,"Electronics|Mobiles&Accessories|MobileAccessories|Maintenance,Upkeep&Repairs|ScreenProtectors",299,599,0.5,4.3,4674,20098.201,6009362,0.5008347245,106520.47,0.01069803701,0.00,0.01
B08MC57J31,Electronics|Mobiles&Accessories|MobileAccessories|Chargers|PowerBanks,1499,2499,0.4,4.3,15970,68671,1.03E+08,0.400160064,363956.3,0.03655276904,0.01,0.04
B08MCD9JFY,Electronics|Cameras&Photography|Flashes|Macro&RinglightFlashes,799,1999,0.6,3.8,12958,49240.4,3.93E+07,0.6003001501,236353.9,0.02621008823,0.00,0.02
B08MTCKDYN,Electronics|Mobiles&Accessories|MobileAccessories|Décor,119,299,0.6,4.1,5999,24595.9,2926912.2,0.602006689,125439.086,0.01309210951,0.00,0.01
B08MTCKDYN,Electronics|Mobiles&Accessories|MobileAccessories|Décor,119,299,0.6,4.1,5999,24595.9,2926912.2,0.602006689,125439.086,0.01309210951,0.00,0.01
B08MTLLSL8,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",399,1290,0.69,4.2,76042,319376.38,1.27E+08,0.6906976744,1660757.1,0.1700003066,0.01,0.16
B08MV82R99,"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|ImmersionRods",653,1020,0.36,4.1,3366,13800.6,9011792,0.3598039216,70383.055,0.00734589775,0.00,0.01
B08MVSGXMY,"Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|ElectricHeaters",1498,2300,0.35,3.8,95,361,540778,0.3486956522,1732.7999,1.92E-04,0.00,0.00
B08MVXPTDG,"Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|FanHeaters",2590,4200,0.38,4.1,63,258.3,668996.94,0.3833333333,1317.33,1.37E-04,0.00,0.00
B08MWJTST6,Electronics|Mobiles&Accessories|MobileAccessories|Stands,279,1299,0.79,4,5072,20288,5660352,0.7852193995,101440,0.01079906479,0.00,0.01
B08MXJYB2V,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MixerGrinders,2449,3390,0.28,4,5206,20824,5.10E+07,0.2775811209,104120,0.01108437131,0.00,0.01
B08MZNT7GP,"Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|FanHeaters",12499,19825,0.37,4.1,322,1320.2,1.65E+07,0.3695334174,6733.0195,7.03E-04,0.00,0.00
B08MZQBFLN,Computers&Accessories|Accessories&Peripherals|LaptopAccessories|Lapdesks,849,4999,0.83,4,20457,81828,6.95E+07,0.8301660332,409140,0.04355608605,0.01,0.04
B08N1WL9XW,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,182,599,0.7,4,9378,37512,6827184,0.6961602671,187560,0.01996719827,0.00,0.02
B08N6P8G5K,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|DeepFatFryers|AirFryers,6790,10995,0.38,4.5,3192,14364,9.75E+07,0.3824465666,79002,0.007645788972,0.01,0.01
B08NCKT9FG,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,299,798,0.63,4.4,28791,126680.41,3.79E+07,0.6253132832,684074.2,0.06743049859,0.00,0.07
B08NW8GHCJ,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,389,999,0.61,4.3,838,3603.4001,1401722.6,0.6106106106,19098.023,0.001918047671,0.00,0.00
B08P9RYPLR,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,129,249,0.48,4,9378,37512,4839048,0.4819277108,187560,0.01996719827,0.00,0.02
B08PFSZ7FH,Computers&Accessories|Accessories&Peripherals|LaptopAccessories|NotebookComputerStands,299,1499,0.8,4.2,903,3792.5999,1133987.4,0.8005336891,19721.518,0.002018756509,0.00,0.00
B08PKBMJKS,"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",197,499,0.61,3.8,136,516.8,101809.59,0.6052104208,2480.64,2.75E-04,0.00,0.00
B08PPHFXG3,"Electronics|HomeTheater,TV&Video|Accessories|Cables|HDMICables",173,999,0.83,4.3,1237,5319.1,920204.3,0.8268268268,28191.232,0.002831294634,0.00,0.00
B08PSQRW2T,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,399,1099,0.64,4.1,2685,11008.5,4392391.5,0.6369426752,56143.348,0.005859695621,0.00,0.01
B08PSVBB2X,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,399,1099,0.64,4.1,2685,11008.5,4392391.5,0.6369426752,56143.348,0.005859695621,0.00,0.01
B08PV1X771,"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",15490,20900,0.26,4.3,16299,70085.7,1.09E+09,0.2588516746,371454.25,0.03730579728,0.10,0.04
B08PZ6HZLT,"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",8999,18999,0.53,4,6347,25388,2.28E+08,0.5263434918,126940,0.01351373506,0.02,0.01
B08QDPB1SL,Electronics|GeneralPurposeBatteries&BatteryChargers|DisposableBatteries,190,220,0.14,4.4,2866,12610.4,2395976,0.1363636364,68096.164,0.006712368229,0.00,0.01
B08QHLXWV3,"Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|FanHeaters",6850,11990,0.43,3.9,144,561.60004,3846960.2,0.4286905755,2751.8403,2.99E-04,0.00,0.00
B08QJJCY2Q,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboard&MiceAccessories|MousePads",169,299,0.43,4.4,5176,22774.4,3848873.8,0.4347826087,122981.766,0.01212254639,0.00,0.01
B08QSC1XY8,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,389,1099,0.65,4.3,974,4188.2,1629209.9,0.6460418562,22197.46,0.002229329809,0.00,0.00
B08QSC1XY8,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,389,1099,0.65,4.3,974,4188.2,1629209.9,0.6460418562,22197.46,0.002229329809,0.00,0.00
B08QSDKFGQ,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,339,1099,0.69,4.3,974,4188.2,1419799.9,0.6915377616,22197.46,0.002229329809,0.00,0.00
B08QW937WV,"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|InstantWaterHeaters",1448,2999,0.52,4.5,19,85.5,123804,0.5171723908,470.25,4.55E-05,0.00,0.00
B08QX1CC14,"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",7299,19125,0.62,3.4,902,3066.8,2.24E+07,0.6183529412,13493.921,0.001632421722,0.00,0.00
B08R69VDHT,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,115,499,0.77,4,7732,30928,3556720,0.7695390782,154640,0.01646261218,0.00,0.02
B08R69VDHT,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,115,499,0.77,4,7732,30928,3556720,0.7695390782,154640,0.01646261218,0.00,0.02
B08R69VDHT,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,115,499,0.77,4,7732,30928,3556720,0.7695390782,154640,0.01646261218,0.00,0.02
B08R69WBN7,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,149,499,0.7,4,7732,30928,4608272,0.7014028056,154640,0.01646261218,0.00,0.02
B08RDWBYCQ,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|HandBlenders,549,999,0.45,4,1313,5252,2883348,0.4504504505,26260,0.00279557809,0.00,0.00
B08RHPDNVV,"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",235,599,0.61,3.5,197,689.5,162032.5,0.6076794658,3102.75,3.67E-04,0.00,0.00
B08RP2L2NL,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,347,999,0.65,3.5,1121,3923.5,1361454.5,0.6526526527,17655.75,0.002088433099,0.00,0.00
B08RWCZ6SY,"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",399,899,0.56,3.9,254,990.60004,395249.4,0.5561735261,4853.9404,5.27E-04,0.00,0.00
B08RX8G496,"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",655,1099,0.4,3.2,285,912,597360,0.4040036397,3830.4001,4.85E-04,0.00,0.00
B08RZ12GKR,"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",215,499,0.57,3.5,121,423.5,91052.5,0.5691382766,1905.75,2.25E-04,0.00,0.00
B08RZ5K9YH,Electronics|Mobiles&Accessories|MobileAccessories|Chargers|WallChargers,999,1999,0.5,4.3,1777,7641.1,7633459,0.5002501251,40497.832,0.004067268039,0.00,0.00
B08S6RKT4L,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances,2599,4290,0.39,4.4,2116,9310.4,2.42E+07,0.3941724942,50276.164,0.004955816878,0.00,0.00
B08S74GTBT,Electronics|HomeAudio|Speakers|OutdoorSpeakers,799,1999,0.6,3.7,418,1546.6,1235733.4,0.6003001501,7269.02,8.23E-04,0.00,0.00
B08S7V8YTN,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|EggBoilers,1199,3500,0.66,4.3,1802,7748.6006,9290572,0.6574285714,41067.586,0.004124489349,0.00,0.00
B08SBH499M,Computers&Accessories|Accessories&Peripherals|Audio&VideoAccessories|PCSpeakers,649,1300,0.5,4.1,5195,21299.5,1.38E+07,0.5007692308,108627.445,0.01133747439,0.00,0.01
B08SCCG9D4,Computers&Accessories|Accessories&Peripherals|Audio&VideoAccessories|PCMicrophones,949,2000,0.53,3.9,14969,58379.1,5.54E+07,0.5255,286057.6,0.0310745112,0.01,0.03
B08SJVD8QD,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|DigitalKitchenScales,379,389,0.03,4.2,3739,15703.799,5951740,0.02570694087,81659.75,0.008358948288,0.00,0.01
B08SKZ2RMG,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|LintShavers",475,999,0.52,4.1,1021,4186.1,1988397.5,0.5245245245,21349.11,0.002228212003,0.00,0.00
B08SMJT55F,Electronics|HomeAudio|Speakers|BluetoothSpeakers,1199,3990,0.7,4.2,2908,12213.6,1.46E+07,0.6994987469,63510.715,0.006501156237,0.00,0.01
B08T8KWNQ9,"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|InstantWaterHeaters",1449,4999,0.71,3.6,63,226.79999,328633.2,0.7101420284,1043.2799,1.21E-04,0.00,0.00
B08TDJ5BVF,Computers&Accessories|Accessories&Peripherals|USBGadgets|Lamps,39,39,0,3.8,3344,12707.2,495580.8,0,60994.56,0.006763893736,0.00,0.01
B08TDJNM3G,Computers&Accessories|Accessories&Peripherals|USBGadgets|Lamps,59,59,0,3.8,5958,22640.4,1335783.6,0,108673.92,0.01205121976,0.00,0.01
B08TGG316Z,"Electronics|HomeTheater,TV&Video|Accessories|Cables|HDMICables",999,2399,0.58,4.6,3664,16854.4,1.68E+07,0.5835764902,94384.64,0.008971399724,0.00,0.01
B08TM71L54,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|SteamIrons",3190,4195,0.24,4,1282,5128,1.64E+07,0.2395709178,25640,0.002729574342,0.00,0.00
B08TR61BVK,Computers&Accessories|Accessories&Peripherals|LaptopAccessories|Bags&Sleeves|LaptopSleeves&Slipcases,299,1499,0.8,4.2,2868,12045.6,3601634.2,0.8005336891,62637.117,0.006411731804,0.00,0.01
B08TT63N58,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Juicers,499,2199,0.77,3.1,3527,10933.699,5455916,0.7730786721,44828.168,0.005819879924,0.00,0.00
B08TTRVWKY,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|EggBoilers,1099,1899,0.42,4.3,1811,7787.3003,8558243,0.4212743549,41272.695,0.004145088746,0.00,0.00
B08TV2P1N8,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",1399,3990,0.65,4.1,141841,581548.06,8.14E+08,0.6493734336,2965895,0.3095512214,0.07,0.29
B08TZD7FQN,"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",299,599,0.5,3.7,708,2619.6,783260.44,0.5008347245,12312.12,0.0013943824,0.00,0.00
B08V9C4B1J,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,349,999,0.65,4.3,838,3603.4001,1257586.6,0.6506506507,19098.023,0.001918047671,0.00,0.00
B08VB2CMR3,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,15490,20990,0.26,4.2,32916,138247.19,2.14E+09,0.2620295379,718885.4,0.07358736011,0.20,0.07
B08VB34KJ1,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,15490,20990,0.26,4.2,32916,138247.19,2.14E+09,0.2620295379,718885.4,0.07358736011,0.20,0.07
B08VB57558,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,37990,74999,0.49,4.2,27790,116717.99,4.43E+09,0.4934599128,606933.56,0.0621276191,0.41,0.06
B08VF8V79P,Electronics|Mobiles&Accessories|MobileAccessories|Chargers|WallChargers,1075,1699,0.37,4.4,7462,32832.8,3.53E+07,0.3672748676,177297.12,0.01747651491,0.00,0.02
B08VFF6JQ8,Electronics|Mobiles&Accessories|MobileAccessories|Chargers|WallChargers,1219,1699,0.28,4.4,8891,39120.402,4.77E+07,0.2825191289,211250.17,0.02082333181,0.00,0.02
B08VGDBF3B,Home&Kitchen|HomeStorage&Organization|LaundryOrganization|LaundryBaskets,395,499,0.21,4,330,1320,521400,0.2084168337,6600,7.03E-04,0.00,0.00
B08VGFX2B6,Home&Kitchen|HomeStorage&Organization|LaundryOrganization|LaundryBaskets,177,199,0.11,4.1,3688,15120.8,2676381.5,0.1105527638,77116.08,0.008048624748,0.00,0.01
B08VGM3YMF,Home&Kitchen|HomeStorage&Organization|LaundryOrganization|LaundryBaskets,199,499,0.6,4.1,1996,8183.5996,1628536.4,0.6012024048,41736.36,0.004356034222,0.00,0.00
B08VJFYH6N,"Home&Kitchen|Heating,Cooling&AirQuality|Fans|TableFans",948,1620,0.41,4.1,4370,17917,1.70E+07,0.4148148148,91376.695,0.009537009259,0.00,0.01
B08VRMK55F,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",399,699,0.43,3.4,3454,11743.601,4685696.5,0.4291845494,51671.844,0.006250981273,0.00,0.01
B08VS3YLRK,Electronics|Mobiles&Accessories|MobileAccessories|Chargers|WallChargers,529,1499,0.65,4.1,8599,35255.9,1.87E+07,0.6470980654,179805.08,0.01876630266,0.00,0.02
B08W56G1K9,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|CableConnectionProtectors,99,999,0.9,4.1,8751,35879.098,3552030.8,0.9009009009,182983.39,0.01909802366,0.00,0.02
B08W9BK4MD,Home&Kitchen|HomeStorage&Organization|LaundryOrganization|LaundryBaskets,351,899,0.61,3.9,296,1154.4,405194.4,0.6095661846,5656.56,6.14E-04,0.00,0.00
B08WD18LJZ,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|GraphicTablets",249,600,0.59,4,1208,4832,1203168,0.585,24160,0.002572017009,0.00,0.00
B08WJ86PV2,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboard&MiceAccessories|MousePads",299,990,0.7,4.5,2453,11038.5,3300511.5,0.697979798,60711.75,0.005875664269,0.00,0.01
B08WKCTFF3,Computers&Accessories|Accessories&Peripherals|LaptopAccessories|Lapdesks,899,1999,0.55,4.4,1667,7334.8003,6593985.5,0.5502751376,39607.926,0.003904228296,0.00,0.00
B08WKFSN84,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,379,1099,0.66,4.3,2806,12065.801,4572938.5,0.6551410373,63948.746,0.00642248456,0.00,0.01
B08WKG2MWT,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,379,1099,0.66,4.3,2806,12065.801,4572938.5,0.6551410373,63948.746,0.00642248456,0.00,0.01
B08WLY8V9S,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboard&MiceAccessories|MousePads",425,899,0.53,4.5,4219,18985.5,8068837.5,0.5272525028,104420.25,0.0101057593,0.00,0.01
B08WRBG3XW,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,199,499,0.6,4.1,13045,53484.5,1.06E+07,0.6012024048,272770.94,0.02846917295,0.00,0.03
B08WRBG3XW,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,199,499,0.6,4.1,13045,53484.5,1.06E+07,0.6012024048,272770.94,0.02846917295,0.00,0.03
B08WRKSF9D,"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|StorageWaterHeaters",6499,8500,0.24,4.4,5865,25806,1.68E+08,0.2354117647,139352.4,0.01373623156,0.02,0.01
B08WRWPM22,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,176.63,499,0.65,4.1,15188,62270.797,1.10E+07,0.6460320543,317581.06,0.03314601594,0.00,0.03
B08WRWPM22,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,176.63,499,0.65,4.1,15189,62274.9,1.10E+07,0.6460320543,317601.97,0.03314819992,0.00,0.03
B08WRWPM22,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,176.63,499,0.65,4.1,15189,62274.9,1.10E+07,0.6460320543,317601.97,0.03314819992,0.00,0.03
B08WWKM5HQ,"Home&Kitchen|Heating,Cooling&AirQuality|Fans|CeilingFans",2599,4780,0.46,3.9,898,3502.2002,9102218,0.4562761506,17160.781,0.001864180149,0.00,0.00
B08X77LM8C,"Electronics|Headphones,Earbuds&Accessories|Earpads",99,999,0.9,3.8,594,2257.2,223462.8,0.9009009009,10834.56,0.001201481124,0.00,0.00
B08XLR6DSB,Home&Kitchen|Kitchen&HomeAppliances|SewingMachines&Accessories|Sewing&EmbroideryMachines,721,1499,0.52,3.1,2449,7591.9,5473760,0.5190126751,31126.791,0.004041079455,0.00,0.00
B08XMG618K,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,225,499,0.55,4.1,789,3234.9,727852.5,0.5490981964,16497.988,0.001721899383,0.00,0.00
B08XMSKKMM,"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",799,1999,0.6,3.3,576,1900.7999,1518739.1,0.6003001501,8173.4395,0.001011773525,0.00,0.00
B08XNL93PL,"OfficeProducts|OfficePaperProducts|Paper|Stationery|Notebooks,WritingPads&Diaries",1399,2999,0.53,4.3,3530,15179.001,2.12E+07,0.5335111704,80448.7,0.008079604459,0.00,0.01
B08XXF5V6G,"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",29999,50999,0.41,4.4,1712,7532.8003,2.26E+08,0.4117727799,40677.125,0.004009621377,0.02,0.00
B08XXVXP3J,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,249,999,0.75,4.3,112,481.60004,119918.41,0.7507507508,2552.4802,2.56E-04,0.00,0.00
B08Y1SJVV5,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,99,666.66,0.85,3.9,24871,96996.91,9602694,0.851498509,475284.84,0.05163031918,0.00,0.05
B08Y1SJVV5,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,99,666.66,0.85,3.9,24870,96993,9602307,0.851498509,475265.72,0.05162823794,0.00,0.05
B08Y1TFSP6,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,149,1000,0.85,3.9,24871,96996.91,1.45E+07,0.851,475284.84,0.05163031918,0.00,0.05
B08Y1TFSP6,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,149,1000,0.85,3.9,24870,96993,1.45E+07,0.851,475265.72,0.05162823794,0.00,0.05
B08Y1TFSP6,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,149,1000,0.85,3.9,24870,96993,1.45E+07,0.851,475265.72,0.05162823794,0.00,0.05
B08Y55LPBF,"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",32999,44999,0.27,4.2,45238,189999.6,6.27E+09,0.2666725927,987997.9,0.1011345618,0.57,0.10
B08Y57TPDM,Electronics|GeneralPurposeBatteries&BatteryChargers,116,200,0.42,4.3,485,2085.5,241918,0.42,11053.15,0.001110087225,0.00,0.00
B08Y5KXR6Z,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,99,800,0.88,3.9,24871,96996.91,9602694,0.87625,475284.84,0.05163031918,0.00,0.05
B08Y5QJTVK,Electronics|GeneralPurposeBatteries&BatteryChargers,116,200,0.42,4.4,357,1570.8,182212.81,0.42,8482.32,8.36E-04,0.00,0.00
B08Y5QJXSR,"Home&Kitchen|Heating,Cooling&AirQuality|Fans|CeilingFans",3569,5190,0.31,4.3,28629,123104.7,4.39E+08,0.3123314066,652454.94,0.06552719003,0.04,0.06
B08Y7MXFMK,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice",1099,1499,0.27,4.2,2375,9975,1.10E+07,0.266844563,51869.996,0.005309575675,0.00,0.01
B08YD264ZS,Computers&Accessories|Accessories&Peripherals|LaptopAccessories|Lapdesks,999,2499,0.6,4.3,1690,7267.0005,7259733.5,0.600240096,38515.1,0.003868139256,0.00,0.00
B08YDFX7Y1,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice",299,449,0.33,3.5,11827,41394.5,1.24E+07,0.3340757238,186275.25,0.02203380755,0.00,0.02
B08YK7BBD2,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|VacuumSealers,429,999,0.57,3,617,1851,794079,0.5705705706,7404,9.85E-04,0.00,0.00
B08YRMBK9R,"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|StorageWaterHeaters",3249,6299,0.48,3.9,2569,10019.101,3.26E+07,0.4842038419,49093.594,0.00533305012,0.00,0.00
B08YXJJW8H,"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",247,399,0.38,3.9,200,780,192660,0.380952381,3822,4.15E-04,0.00,0.00
B08ZHYNTM1,"Home&Kitchen|Heating,Cooling&AirQuality|Fans|CeilingFans",2899,4005,0.28,4.3,7140,30702.002,8.90E+07,0.2761548065,162720.61,0.01634231609,0.01,0.02
B08ZJDWTJ1,Computers&Accessories|ExternalDevices&DataStorage|ExternalHardDisks,4098,4999,0.18,4.5,50810,228645,9.37E+08,0.1802360472,1257547.5,0.1217050557,0.09,0.12
B08ZN4B121,Electronics|Mobiles&Accessories|MobileAccessories|Photo&VideoAccessories|Tripods,539,1599,0.66,3.8,14648,55662.4,3.00E+07,0.6629143215,267179.5,0.02962844361,0.00,0.03
B08ZXZ362Z,Home&Kitchen|Kitchen&HomeAppliances|SewingMachines&Accessories|Sewing&EmbroideryMachines,1563,3098,0.5,3.5,2283,7990.5,1.25E+07,0.4954809555,35957.25,0.004253249567,0.00,0.00
B09127FZCK,"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",299,899,0.67,3.8,425,1615,482885,0.6674082314,7752,8.60E-04,0.00,0.00
B0912WJ87V,Car&Motorbike|CarAccessories|InteriorAccessories|AirPurifiers&Ionizers,2339,4000,0.42,3.8,1118,4248.4,9937007,0.41525,20392.32,0.002261373564,0.00,0.00
B09163Q5CD,Computers&Accessories|Accessories&Peripherals|USBHubs,1187,1929,0.38,4.1,1662,6814.1997,8088455,0.3846552618,34752.414,0.003627118694,0.00,0.00
B091JF2TFD,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",499,1299,0.62,3.9,1173,4574.7,2282775.5,0.6158583526,22416.031,0.002435059232,0.00,0.00
B091KNVNS9,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|EggBoilers,368,699,0.47,4.1,1240,5084,1870912,0.4735336195,25928.398,0.002706153657,0.00,0.00
B091V8HK8Z,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|ElectricKettles,1345,1750,0.23,3.8,2466,9370.8,1.26E+07,0.2314285714,44979.84,0.004987967091,0.00,0.00
B0926V9CTV,Electronics|Mobiles&Accessories|MobileAccessories|Stands,89,599,0.85,4.3,2351,10109.301,899727.75,0.8514190317,53579.297,0.005381062524,0.00,0.01
B092BJMT8Q,"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",30990,52900,0.41,4.3,7109,30568.701,9.47E+08,0.4141776938,162014.12,0.01627136153,0.09,0.02
B092BL5DCX,"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",45999,69900,0.34,4.3,7109,30568.701,1.41E+09,0.3419313305,162014.12,0.01627136153,0.13,0.02
B092JHPL72,Electronics|Mobiles&Accessories|MobileAccessories|Mounts|Bedstand&DeskMounts,251,999,0.75,3.7,3234,11965.8,3003415.8,0.7487487487,56239.26,0.006369255199,0.00,0.01
B092R48XXB,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Vacuums&FloorCare|Vacuums|RoboticVacuums",18999,29999,0.37,4.1,2536,10397.6,1.98E+08,0.3666788893,53027.758,0.005534520705,0.02,0.01
B092X94QNQ,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",1499,3990,0.62,4.1,109864,450442.38,6.75E+08,0.6243107769,2297256,0.2397652034,0.06,0.23
B093QCY6YJ,Computers&Accessories|NetworkingDevices|NetworkAdapters|WirelessUSBAdapters,290,349,0.17,3.7,1977,7314.9,2121321,0.1690544413,34380.03,0.003893635599,0.00,0.00
B093ZNQZ2Y,"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",249,799,0.69,3.8,1079,4100.1997,1020949.75,0.6883604506,19680.959,0.00218248828,0.00,0.00
B0941392C8,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,129,449,0.71,3.7,41,151.7,19569.299,0.7126948775,712.99,8.07E-05,0.00,0.00
B09474JWN6,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|LintShavers",999,1500,0.33,4.2,386,1621.2,1619578.8,0.334,8430.239,8.63E-04,0.00,0.00
B0949FPSFY,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|DigitalKitchenScales,799,1999,0.6,4.1,2162,8864.2,7082496,0.6003001501,45207.418,0.004718309844,0.00,0.00
